Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Target
2.40434484037666,52.4602293022565,36.204872945417,12.6427042770044,22.1753539358218,16.6262246737713,58.5329601894037,1000.28448228718,6.65882844688409,0,128.028970336017,48.9061240694339,18.9235122125415
2.92690322822783,46.1638126270856,40.2902953525057,12.853389035559,31.9309032758898,19.6003552110607,69.5641173196803,1010.26674593126,7.92352008019152,0,227.790367291596,78.3167958008928,24.5357321261238
3.14047745268542,45.8210726385171,32.8974959829108,13.2803796711185,24.0101250895433,22.5171226613468,72.649567415983,1021.85526320507,7.26118468494552,0.14924630785378,264.921974294298,57.0416859064443,27.0643943053126
3.34754127355624,43.8140115299672,27.5642470353098,12.8008383499585,23.1944649471745,17.3199156480988,70.3378871889844,1024.36622540267,10.0267199939526,0.0669853579104496,302.430092776482,61.4825663653206,27.2318321519874
3.03667536437105,30.4205850508712,30.4994559333493,11.2403237987407,24.9977489770588,22.6971725356838,73.1036211858912,1004.84450259521,5.46903539924975,0.0711850214481916,284.655255232328,85.1545644913016,24.9647053415539
2.93254318825842,37.9092831588645,27.2981811570988,10.0923158460025,24.9001058210942,17.4565582790647,86.5855755100421,1013.62088089103,5.64650521102163,0.0928707831195845,270.69209981809,46.194678230987,25.3190639210328
2.71750795882753,35.4709390931076,24.2169933782483,14.8201579860752,17.9697751194166,15.2679943601691,99.3977714324,1015.03158405164,6.57235169968363,0,318.001941099354,74.860125110494,22.4481404286277
2.96158698875067,48.9458676547835,33.7190360523058,12.0477305220086,32.2354213338791,15.0347808472302,72.2567361488776,1009.55930197138,9.35034472651424,0,236.586921001192,117.815265216986,25.2146142005617
2.82078780725638,35.43180255412,36.6447272616815,10.2623718040673,19.7544629170608,18.0755583861719,73.1583849870898,1015.13624001176,7.06301037323854,0.113965914265074,312.986850818617,88.5223185861201,22.1426344376606
2.71400209510531,49.2805993882261,25.8630022800094,11.4302964567813,24.7895894727964,19.8039062963386,78.5028466808642,1018.90885557017,7.57815612536063,0.0254087739697539,362.781871450641,73.63734577259,22.1104466026566
2.30086902064832,39.6760426837439,37.6608270502805,13.4593343753297,13.716851577131,14.4641306235909,57.8032382891511,1012.49632646197,9.23771017667511,0,220.888171087006,70.8021204731204,18.7906491137741
2.95082566333803,45.9007765874289,43.3280200621672,13.2770948271373,28.1787670319392,25.8252642424886,88.7068519554932,1012.59335297314,7.33587739812485,0.002302851267176,195.158122628551,44.2249528637041,23.5617721265875
2.83205551211821,35.6897309779066,53.3956926437007,9.95435706921378,26.021888716464,20.5210380439338,68.1402229670844,1016.62053479167,8.94652905456219,0,158.566700242239,92.3284472795814,23.7199144672468
2.4624281584058,35.7251041672581,48.6075455136496,15.9052324678497,18.3308155138759,20.9530157966997,63.0663853310647,1015.59275314462,5.10081321736206,0.00500874898480175,193.970690366,96.4982698629706,20.0514803403492
2.23324764358131,49.3495005096876,34.5000417897007,14.6783286149009,20.1541017269912,15.6939008823407,60.7965769710803,1016.56996787401,6.02091709334893,0,188.229889014581,11.0073360808866,17.9772880172164
2.32073394137995,36.8357290156159,21.8807236735173,10.1570678423896,12.956088694373,23.251797486075,53.4383284895254,1009.0078816279,8.02800166494349,0,126.293094874151,15.269810219017,18.2102410474219
2.32174835768632,35.6516769165876,45.0251153701895,12.9782061030082,29.760205796289,16.5810861392628,27.3060558241908,1017.13249871023,8.97861649157014,0,62.4358181806104,11.241271221584,18.4110467016712
2.11722668976171,36.518844222539,17.2401305463472,12.1429704860051,22.0696941773786,19.2415995666733,39.3953041067457,1019.95805228496,8.19434151533957,0,153.262144155488,34.9727933018294,16.6732005875983
1.82895992836105,34.0412710041764,25.2318758314164,8.56478610225591,19.6068026694408,20.5878528715695,20.7726579914224,1000.30765066528,5.94087239981883,0,149.299933908685,20.9498325284344,13.8070809318294
1.79027510733732,32.2424841296434,38.3119615637318,12.6853316162295,10.1482245987934,23.3602116598884,52.9553432846446,1005.60872014299,5.41146189590177,0,-16.883265064129,-20.0402453510505,14.4185476138128
1.85547114153952,37.1585586089571,33.0755245764289,9.11817161340126,5.64011754816657,15.5007523648858,45.6156581179166,1013.60566066384,11.2935971482911,0,78.4010187613066,24.0797460031952,12.3971278775257
1.53548993437523,34.7625250214936,45.6296302641836,10.7870647955231,11.4000224756438,14.2399476916522,31.7181021998378,1012.9503193676,7.07264467493805,0,114.102136452761,30.8209008738654,11.0513750581443
1.81017337907802,37.805543946538,45.8438066009575,12.7853204313212,11.9963974115513,23.5454449173816,49.1964088788283,1017.00667273802,9.88257257832831,0.000915920280309525,112.758849528559,5.71097894197358,14.4899084725444
2.26389382363331,34.0997578761512,48.1038365113082,10.8550598975363,21.0014020059207,23.9620255614369,52.9609996150987,1009.15515817929,6.85448701201715,0.0481941985634132,268.931043315076,-3.47809459532873,17.2412930573292
2.83975661101086,43.6376570604202,42.176933174404,10.5182778681289,21.317491965268,20.346994971462,54.0200574187016,1014.1237001081,5.19873235185818,0.157914499832912,77.5974935541854,43.8435633761475,22.1728999392363
2.66453537136631,43.7993517108229,26.2464476600476,13.657316706046,17.8194187737143,22.4705511133704,65.6862944009163,1013.18424475086,5.41431516776057,0,264.979953656301,81.0308923079956,21.3707416688268
3.0454020458787,32.0968989492622,41.7847885312713,12.5266310078231,17.4950829929668,23.2628302005427,55.6883805729668,1013.65402337061,5.66426244078649,0,320.840071672766,30.3261192338267,25.4681526679265
3.17458792824303,41.55140429305,32.922262154406,8.62771948137968,15.6798696877694,20.1025853178581,67.3086281171541,1015.38677551453,6.17991859543907,0,195.143587974805,52.816018947722,27.2767912060762
2.89713618143692,29.2579661638225,39.8018683858278,12.5713920245563,20.6767190070968,18.3462755996781,68.7444417992032,1013.40074330682,5.69898388661298,0,274.894933409067,99.71386856815,22.862087018282
3.29372812154433,45.3804862294174,28.7126558008508,8.74808285670296,25.6909526109994,20.1034418525611,95.2868957869663,1009.36427223021,7.04462955695596,0.0112159778914552,297.665609086818,66.3659785729637,27.3455736866478
2.76007397412725,46.7135720007605,41.5184268858163,10.4563667808693,20.6146542495258,22.5255615783415,77.3059322882718,1008.03993769534,5.52908707541415,0.113522016367555,262.159418989933,47.6305499684673,23.2981621556649
2.90729066652674,49.1323176148938,48.5572252005017,12.0621599161729,35.6482287348688,23.0487943854814,82.3070559743566,1008.76235493381,5.96921388820676,0,337.507983738521,113.84387784547,22.8993272716418
2.95231465410482,40.5116852703439,12.099087699339,12.64123905134,29.9609421107171,19.863837700667,77.4886191047286,1013.49680008485,6.95118441440214,0,206.18946449972,68.9221838925829,26.9189446658925
3.10812363859351,41.0597686184942,17.6447753036037,11.8794441327142,27.5156040312862,18.1515816395181,78.8804245558642,1012.55137678148,6.15335963912174,0.067660066588963,199.897079048458,64.3734350967065,23.8503592463093
2.81889137778413,34.7355142972573,33.6182940082932,8.94825467171662,25.9326125843476,23.0751415609923,63.1272661039182,1013.40900800123,8.51436850597495,0,257.380272945035,90.2443516795819,21.7997893320458
2.51678678836726,37.9727240267732,35.2763934860806,7.51233936578082,23.3093151333114,20.8723166241664,50.1580470701159,1012.98279850383,5.93530127557141,0.0551624438637515,196.488005085427,73.1715076690005,19.7259349152358
2.43568066885769,39.6927818193784,29.3502737922719,13.0282468184722,21.9393628698271,19.4918247708556,47.0339979703861,1011.40233230498,6.86551487216904,0,295.485486891379,70.0420867540733,18.5427409041055
2.74288363749966,34.1965860122013,45.00970766234,8.57207157305492,27.690366986329,16.7979756203776,49.4686678964095,1012.6982799281,5.601641281206,0.0354681282655523,178.385159451358,35.693956598724,21.2679672375311
2.40494472099926,42.6520877468096,35.1070823801815,8.33880019218239,23.7036206539444,22.3384696210688,49.4027588708863,1009.2850888377,6.53776427156251,0.00853856852302056,164.197384009216,44.5112351675249,19.9209830479177
2.19812542849602,39.1987578099913,36.2967504062466,12.1360323660283,11.4900710480198,18.217140807742,37.6444409497444,1021.62654693316,12.6922451434918,0,111.352317304901,28.0784391951309,17.1148251795032
2.22359178440437,47.4584759235345,44.3225687975679,11.7399299003355,20.7654133668751,21.0324171521696,38.9534110952948,1013.30527809081,5.17238189128464,0,160.094456310782,25.6323148576214,18.5112195407606
1.9632802831013,34.5421284421267,33.7762578782841,9.38102606273048,15.277408448011,21.1101298551996,33.7397580116985,1010.53862851534,11.1298274462502,0,55.4670050095931,10.5886693262301,15.2042838265448
2.3169621463242,44.3022600787586,33.8525763585592,9.93902858409376,26.6881310555729,23.2077202104578,44.0912886624236,1017.37196873691,11.0763527570459,0,73.001489807306,-6.74166484165698,17.5184839941835
1.76751223587618,42.0778930868418,38.7700639550595,14.6987850458892,13.1215421750456,20.692705027308,53.891033292886,1018.68195362782,5.89724633648669,0.0709158724885668,96.0837348186173,25.1754619234082,13.0504666486876
1.8981074943785,38.7249092699305,47.7912339624476,15.4174677052809,7.84817670889581,21.3699468876653,26.809170208832,1008.24142151265,8.27379036746968,0.155685231574453,96.1172775270376,38.8945740633458,14.7164765493772
1.79966541416639,37.7545185596925,24.9938270819841,6.42768750574886,6.84676981296621,17.9072121154247,42.2934797394737,1011.4675104306,8.33731838060228,0.0297962733426357,246.217505247746,57.7415038237501,12.7269001870758
2.11071234005757,33.1498443411192,19.3631736529958,10.9810863287198,22.4503891100529,22.9880704790102,45.4847230020216,1011.55468562057,11.7825061872438,0.126767506703307,150.779408766435,14.6244044034286,15.3136215443657
1.95466599157102,41.7292642235761,27.5004683435212,9.45254826791617,22.4542317109102,16.602963711494,50.0338918120041,1008.71680480053,8.76840664944503,0.00261836397950511,201.239801821961,66.0897607526113,17.8530602855633
2.4047592418711,43.3521492339002,34.395944575325,13.3072209186229,24.6781086940864,19.6338122661018,42.7352072738767,1015.35585824443,10.3598975691951,0,198.068336570838,70.5849956048526,19.7020461531027
3.0875405271638,53.373379427819,28.8552098985322,10.903626183617,22.1632331372716,20.4184582475709,49.4542142868447,1013.47756649833,7.10311463107395,0.138110879352546,189.14265932511,64.5142550878272,27.4371089302887
3.27976618586372,44.456916283857,35.6896597971699,12.7596436003321,19.0817946354514,21.01406162761,78.4081715414287,1013.78183612659,9.10312486572646,0.0457353525811964,183.215629862168,37.960318737495,27.0574417539917
3.33608871727031,40.5155948470512,42.7441912927882,11.8259024278284,28.929765373376,21.7893823802778,83.5913328481644,1016.44166471755,5.00890368892879,0,399.221260711157,86.2051243603804,29.2937973838971
3.73429779297085,48.7836002841982,27.3947124519664,12.0242472430578,41.5629391289148,22.8185655251933,91.211620392969,1013.02778656868,12.2952973499062,0,270.823532338518,71.7338495522417,31.4961839977867
3.1994447449464,50.0733428750459,36.3160849842997,13.0276137615937,28.4783008359698,16.06437085714,77.9781752101638,1014.13865663878,5.75897515695344,0.0904091517078115,236.48114848817,99.3486345910829,27.4851146654789
3.11731482089912,40.9507177680886,31.0978697697459,11.2355183007437,30.1679069113559,18.3660135213764,89.0219401417345,1012.33780517415,5.31213034330337,0.0640149526822287,301.418938057927,77.1631420530397,27.4778592119105
2.8258921291111,35.4543521213206,35.9073089246846,12.6251800761563,18.3456581366503,18.7730785622842,86.4445766648885,1012.34023059364,7.82998507091035,0,264.883179026437,96.1768846688641,20.9803663601263
2.35562216443737,40.7260082338324,37.7320680003532,10.518643499905,13.975015914868,19.1070264491643,90.2519364182287,1009.89137214851,5.61434600239446,0.0778022025422009,342.456587874895,52.3626077685326,20.2167933151087
2.03367421270635,32.3529112405451,45.5337871405309,8.93159729274046,18.1205013733294,21.1263224105938,59.5508187733674,1016.5143320513,10.0067520183055,0,249.301699881648,29.0410118284482,15.606377502358
2.16702813168508,29.6330086375537,19.9108928958042,10.5591945558722,16.1002946876024,17.3708781002662,78.3355456964806,1009.01367498719,9.15447462913867,0,315.367153916238,88.9715166053718,18.7124434271893
2.4282732594026,38.5803075044696,26.7020378268392,10.9529631558685,22.5927866675541,20.4417162040198,66.7053665117487,1013.31979640124,6.09979019662656,0.0310765165390215,217.857080771322,68.7273848208363,19.3151196072828
2.39609262843017,47.9708723491186,40.3317074730388,10.7306867018829,22.529650984129,25.6770432250092,61.1078446418675,1004.31468923845,6.80782425975787,0.0560055745328204,227.436001384068,91.005924141927,18.9570592421227
2.76096932276994,31.5943607375656,34.3804940834739,12.7390435017471,20.0542175653861,23.0993557116797,54.8487107217678,1017.21799602082,6.45501348285471,0.0868968350990824,237.769779714317,64.9137143687495,22.8727008492554
2.26914130710666,37.9301803265095,29.0735761528138,11.3730317628148,16.4883951098308,21.7791534819321,57.0449847958093,1014.34987650011,7.06926186187119,0.103478953814163,220.401776171046,20.9090943369198,18.8359299232347
2.31715069949183,40.3465174258399,26.0209457634872,14.1417362329555,14.6763561341306,27.1984918763321,56.1882709203369,1016.52130278179,7.65818467582709,0,132.987460037712,48.8026865399226,18.3986815294221
2.44031998833137,46.635736210181,38.1336242881909,11.0876302820907,22.850148515735,19.1147460097077,51.6763995509008,1013.30049193252,6.79192082134137,0.115659158300884,167.784732622327,26.6946256725698,18.9227894943929
2.17133982889008,40.6368021533469,31.8366013546668,8.13381088439501,9.44567580395609,22.4694622264284,52.0049717135928,1012.01413825947,8.11900206106538,0,40.9648704434274,-1.74263736871616,15.4371742085945
2.17988182125532,37.0241592385535,49.1171771037773,8.63428032460947,15.2241771786345,14.5546103821165,39.4031079609177,1012.33789751826,10.6807373549214,0.157914499832912,114.47819463374,51.7243104365254,16.5946191765295
1.86758594879309,45.5273488344694,34.2016678836529,14.4289414371051,15.7470688837222,12.8762800519122,44.4440752822723,1004.52666792109,5.13059306289819,0,51.8959306008846,36.5409842558337,13.4557536020939
2.03448989166917,34.320000086335,31.1322810356923,8.25647728384571,9.35697825874011,18.0056895390457,39.9123557802508,1011.30929334897,6.27522705935355,0.0506636652733134,81.5026143418087,4.79267666069866,16.3010546592379
1.97795030311297,42.3999956828394,38.4319426731161,6.90215506648772,14.1634588952681,17.5142158050102,40.3247515160561,1018.41048327819,6.68037732283138,0,116.89310337968,35.5789549806075,15.4412178819219
1.7046010833367,39.0653748599872,31.9946191610255,7.0451881490454,12.4177906097414,20.6880653565416,58.5468883496816,1017.66381778407,7.79268653473889,0,250.17731741496,51.2623497065661,13.9780331657175
2.3571486862054,34.1794693271784,36.0490170132798,10.6480858146461,17.3820994896433,19.021450444762,65.1970145241363,1023.24281129647,7.54158431847602,0,169.99394659942,14.1305518011399,19.3243848605194
2.64198748071608,41.3525913062317,34.6753319724553,11.4701176441306,24.2668086356868,23.1633660438554,63.6855580390459,1010.52862829688,5.13651771650932,0,244.233615943393,85.5466976147939,22.4714480863522
3.02981484389993,37.9324619952332,33.7168115178598,9.16911175388771,28.9220018467333,27.3163485905493,70.5370517606087,1012.83958476371,7.16084800165705,0,222.167167827838,61.7579125837827,25.196590363975
2.62683438942601,45.1806940850182,42.6386373284658,11.2140686535661,14.0936713416271,26.5623855254503,64.2901391344521,1006.97812024748,8.69375420645093,0,223.557489809111,101.342166415173,21.1027664585804
3.32808580711586,39.4794944964786,23.142330292121,10.5600755062463,33.2858194213874,21.3938215860512,72.709888933732,1015.93860681271,7.15501276170031,0,344.277521669896,74.4580955163944,26.0458476435778
2.69174188674519,43.5804726606366,51.5481511284152,13.1953645614804,22.2666435230602,24.9421392092302,85.7560757271578,1015.89488327707,6.89706398760136,0,327.979121443343,66.5100173962612,23.4941047493626
3.59975308663817,40.4294151563384,40.452369822821,12.5448162079097,33.7561061500592,19.5444495425631,77.083561313585,1017.88488083151,6.10939155801619,0,323.666577209926,96.4283637728033,30.2380032397339
3.200001459272,41.5246786860884,28.3479530941973,11.7922985545208,34.0000154984989,20.5439462984062,74.7801206188024,1007.99514939557,6.56711235911244,0.0344465788362125,297.615873388064,77.7410438368028,26.2765588662209
2.85540707177228,48.1251505354991,32.0172936916852,10.8536794791351,24.6506958455543,18.008078561651,73.5086649216276,1008.21676367633,6.51130310071664,0.0299047535706013,206.801812764833,84.5821861300492,23.3892924079569
2.38452210908933,45.8544471131598,27.3810724537629,9.5705277831885,14.8300208534142,21.5717193546237,73.6582490120043,1014.36079531259,7.55381718379408,0,357.051901888641,78.9191409192263,20.011806883337
2.41000978913487,49.3466115744273,32.8138639936246,14.1760168179201,17.5540226089902,22.489097606762,63.8169079097456,1015.21227396458,5.08363124524373,0,283.80555351321,48.2731233970182,19.7144216050129
2.2616496696372,37.4704704986017,37.6657016396085,9.7388870610175,20.7317730833552,20.5671894459076,64.1951334814264,1010.10989859208,5.42271669525351,0.12555838008168,236.516416551256,47.4347499130466,19.1988499990422
2.66359650748565,36.3214696603946,27.333994733868,10.1063646302269,19.8035703940589,19.9240398403488,85.1400130721326,1009.333313983,10.9770620826254,0,321.031526086511,53.9861264213726,21.9528211976184
2.65352507623042,40.6472661640737,53.9072238575687,14.2006329224487,23.459629954807,20.6678602370978,72.5771643709124,1009.50182688878,6.390307013957,0,194.144581879493,14.1809290686283,21.2334602129454
2.71081910693279,41.529681166917,30.9960938813002,12.5482823813215,21.8364450973683,16.5291796565018,52.0665826872364,1004.31019107163,7.13629732542007,0,104.269061928612,28.7297552764255,23.3640318573459
2.46217337487575,34.7010626645148,30.773494183605,13.2382586967435,17.8668331363163,22.5196440575779,54.2114623629527,1013.92669133588,6.02572736178653,0,100.42412000363,38.6942708185071,20.5655083118158
2.10394272283378,42.5087101819989,25.9390273335679,12.3640392040917,19.7319688041481,20.0921704156915,28.849165815537,1014.55397418784,5.6914033983337,0,94.0778694903505,16.9251019031787,15.480848427847
2.68161425993614,37.7463404520604,29.0263060742728,10.133377329408,25.4898722301381,21.7385789072259,50.8152240390414,1008.49197418857,9.19440150069748,0.111964660645726,159.328836292467,24.2564546994775,20.8698571923236
2.42158179968033,32.1638430650729,46.9735920650116,16.9834856511794,21.6384853277219,26.8412321613659,39.5749439413829,1014.89905070132,8.68180453824823,0,168.048718131117,20.2130926098099,19.3554529174506
2.16554938638187,33.2112080497515,40.4510718497834,13.5060510049484,14.252487390093,17.1799670443017,48.9758809790714,1009.4300637718,9.00457751292867,0,90.1281019292176,26.0389082086565,15.9082220525997
2.01200567420751,38.0876541998303,27.5360234235287,9.17712950448885,12.0255483448823,25.5089803775145,42.4584337585821,1016.42688988677,5.24590229146031,0.0686431587559071,120.950238766411,45.7595424777147,15.5267238617882
1.77600337725371,43.8420739894601,43.5968947769264,10.5942497970427,13.8795792153508,24.816436313919,30.5357331145074,1012.68430557285,6.44192304073328,0.0694642484431564,73.7015297407055,7.68955291571648,13.7175672543172
1.90203475042373,36.722410650661,43.4601928710302,7.74966580694392,22.0530953746902,21.7658868850645,54.2888581002577,1020.82355402978,5.2713247609484,0,185.586416959786,22.5950087185393,14.3071133594833
2.04853564970306,38.0160274862019,42.3451507716573,14.2786719067709,16.4007693879382,22.5686912993326,52.0321735818174,1014.22245110378,12.0805247490692,0.0691456301722141,80.560994566119,39.5509257854116,15.3456893247054
2.15638192277942,29.3782595743744,52.8590366762209,11.2665537347562,24.7313413250567,16.2054382485839,56.731933817745,1010.21667632472,9.68567778528137,0.141842442906855,146.980868974693,62.4562463187701,15.1636030210497
2.26521755290788,47.84331501791,38.8209503990545,9.98381462564739,11.0376472976938,24.6423525859193,43.3200826546225,1020.6665177146,10.9376436571619,0,254.254319981401,40.72567827752,19.1144820943487
2.38376998287217,48.604289498656,36.2608643550943,9.59747299109089,29.0045328589206,20.3068819786246,68.5939669314536,1017.20696208314,7.58501721942215,0.157914499832912,226.674493126222,36.5355966746762,18.8155939552744
3.11921525030045,45.2208809733209,31.0935899464006,13.5644030180171,33.3862512040572,21.6244585007573,58.6256899176309,1009.44852215254,9.15711935514031,0,294.584505455318,78.1161335193565,26.6160543499974
3.10504103324317,34.2553353972371,28.5448410189249,12.0684483757709,22.4948664562472,20.1274550191193,82.4757976399933,1005.17300342439,5.40836965447183,0.137893312604925,221.929677134341,83.5243235062291,26.0177870487367
3.20555781903647,44.0270723218716,35.4716251157011,11.1207410597458,27.7747332238919,24.2850191447452,91.0625143565062,1003.25072807839,12.0996941428291,0.00478356520986245,231.147014518591,90.7890763986136,27.7103669926689
3.24932731741238,47.2169275451689,46.4833249986182,11.4224232405906,30.6516040303523,20.0340039456151,66.9907449610255,1022.99383584747,8.31481567761881,0.0906710467914021,280.731443042713,78.811334503541,28.4616432827122
2.92815041109495,47.5886777394469,36.6838250265277,7.68514092871457,32.655807859714,19.0698931753652,89.5745793256315,1009.47502009002,5.6695609162992,0,351.039836886307,48.1031153513117,24.0016077057138
